classification,split,cmo,old_value,new_value,n,population
isco88_damian,train,4110,6121,5169,1,311
isco88_damian,train,8200,5122,5162,1,311
isco88_damian,validation,5323,8263,7332,1,142
isco88_damian,validation,5323,8263,5220,1,142
isco88_damian,train,1251,4121,8284,1,104
isco88_damian,train,5353,8131,8131,4,1958
isco88_damian,validation,6221,4131,8221,1,102
isco88_damian,train,4116,6129,6129,1,143
isco88_damian,train,5225,7435,8290,1,134
isco88_damian,validation,6220,4141,9151,1,94
isco88_damian,validation,2110,1110,4190,1,135
isco88_damian,validation,7111,5220,1314,3,3014
isco88_damian,validation,5334,8253,9322,3,861
isco88_damian,train,1171,2412,4190,2,1183
isco88_damian,train,6270,4190,2144,1,137
isco88_damian,validation,7130,3415,3114,1,314
isco88_damian,validation,8303,5169,3432,1,204
isco88_damian,validation,1205,3114,1232,1,96
isco88_damian,train,1250,4190,5133,1,254
isco88_damian,train,5304,8273,8279,2,363
isco88_damian,validation,1251,4121,4222,3,653
isco88_damian,validation,5304,8273,8273,6,1963
isco88_damian,train,5322,8269,8262,1,309
isco88_damian,train,6270,4190,8322,2,920
isco88_damian,validation,8125,6113,8111,1,280
isco88_damian,validation,6111,1232,2142,1,101
isco88_damian,train,1167,2419,2451,1,102
isco88_damian,train,5246,7233,8211,3,826
isco88_damian,train,5451,9322,9322,1,112
isco88_damian,train,5246,7233,7124,1,244
isco88_damian,validation,5451,9322,9322,2,285
isco88_damian,validation,6270,4190,NA,1,122
isco88_damian,train,5440,9322,9142,1,120
isco88_damian,train,2111,1110,1226,1,119
isco88_damian,train,5521,8324,4121,1,119
isco88_damian,train,6229,4190,9322,1,293
isco88_damian,train,5470,9322,4131,1,293
isco88_damian,validation,1260,3432,3432,3,1063
isco88_damian,validation,1330,2331,4115,1,83
isco88_damian,validation,8203,6113,6113,20,5846
isco88_damian,validation,5431,9322,8142,1,110
isco88_damian,train,5380,8154,4131,1,284
isco88_damian,train,5521,8324,4190,2,267
isco88_damian,train,1206,3131,4113,1,175
isco88_damian,train,1172,2411,9322,1,335
isco88_damian,train,7134,3417,8290,1,96
isco88_damian,train,1204,3116,8163,1,96
isco88_damian,train,6251,9151,4131,1,90
isco88_damian,validation,5140,1312,2149,1,102
isco88_damian,validation,5101,7416,4190,1,159
isco88_damian,train,1423,3471,4113,1,546
isco88_damian,train,8102,3143,4221,1,546
isco88_damian,validation,5502,8333,3143,1,101
isco88_damian,train,2123,1226,4190,1,186
isco88_damian,train,6270,4190,2141,1,321
isco88_damian,train,8124,9162,3115,1,127
isco88_damian,validation,8124,9162,4222,2,2307
isco88_damian,validation,5380,8154,3116,1,284
isco88_damian,train,6180,1319,NA,1,154
isco88_damian,validation,5261,7141,3114,1,94
isco88_damian,validation,5101,7416,8279,3,583
isco88_damian,train,7111,5220,7322,1,157
isco88_damian,train,5181,7343,8221,1,157
isco88_damian,validation,2121,1232,2412,3,1024
isco88_damian,validation,6200,4115,3450,1,117
isco88_damian,train,1360,2359,2310,2,145
isco88_damian,train,8201,5133,5122,2,255
isco88_damian,train,5302,8273,9322,3,750
isco88_damian,validation,1251,4121,4113,2,157
isco88_damian,train,5321,8262,8269,4,1312
isco88_damian,validation,6180,1319,3152,1,112
isco88_damian,train,5269,7112,7134,1,91
isco88_damian,validation,5307,8273,8273,3,637
isco88_damian,train,5343,8211,8269,1,112
isco88_damian,train,2121,1232,2412,2,230
isco88_damian,train,5251,7321,1312,1,270
isco88_damian,validation,6130,1313,4113,1,119
isco88_damian,validation,2125,1229,2352,1,120
isco88_damian,validation,5321,8262,8264,2,584
isco88_damian,train,5481,9322,3211,1,102
isco88_damian,train,5382,8221,4131,1,102
isco88_damian,train,1180,2460,2460,5,368
isco88_damian,train,5320,8269,8262,1,146
isco88_damian,validation,1172,2411,2412,1,126
isco88_damian,validation,1121,2212,2121,5,739
isco88_damian,train,5245,7231,3132,1,122
isco88_damian,train,6180,1319,9322,1,122
isco88_damian,train,1204,3116,4190,1,122
isco88_damian,validation,6221,4131,1319,2,196
isco88_damian,train,1150,2213,9999,1,146
isco88_damian,validation,6130,1313,2149,1,145
isco88_damian,validation,1410,2453,2453,1,88
isco88_damian,train,1167,2419,4115,1,92
isco88_damian,train,8124,9162,4121,1,1724
isco88_damian,validation,5321,8262,8154,1,1524
isco88_damian,validation,5353,8131,4121,1,1524
isco88_damian,validation,6251,9151,3444,1,2147
isco88_damian,train,1250,4190,2419,1,1898
isco88_damian,train,6111,1232,2222,1,1724
isco88_damian,train,1105,2143,4113,1,1338
isco88_damian,validation,5267,7136,7122,3,1912
isco88_damian,validation,5130,1312,7124,2,3116
isco88_damian,train,1431,1229,2131,1,1819
isco88_damian,train,5383,8232,8253,3,2055
isco88_damian,train,6121,1316,4131,2,2162
isco88_damian,train,6110,1319,3152,2,1945
isco88_damian,train,5180,1312,4190,1,2434
isco88_damian,validation,6221,4131,8142,2,1655
isco88_damian,validation,5401,9322,7416,1,1471
isco88_damian,validation,8120,5169,5169,5,3839
isco88_damian,validation,1204,3116,8154,2,2367
isco88_damian,validation,8125,6113,9152,3,2708
isco88_damian,train,5260,7122,5169,2,1639
isco88_damian,train,5520,8322,7231,1,1280
isco88_damian,validation,1251,4121,2131,2,2293
isco88_damian,validation,6121,1316,8111,1,2726
isco88_damian,train,6190,2139,1316,1,1405
isco88_damian,validation,8312,110,4111,1,1312
isco88_damian,validation,6211,4212,5220,1,1466
isco88_damian,validation,8111,9133,9132,2,2069
isco88_damian,train,5345,8282,8124,1,2053
isco88_damian,validation,7110,3413,9113,1,1446
isco88_damian,validation,5401,9322,9151,1,1961
isco88_damian,validation,6160,1314,1225,3,1692
isco88_damian,train,6220,4141,2222,1,1428
isco88_damian,validation,5141,3115,1313,2,1476
isco88_damian,validation,1160,2421,5162,1,1323
isco88_damian,train,5400,9322,9333,1,1675
isco88_damian,validation,6240,4223,4190,1,1241
isco88_damian,train,1171,2412,3122,1,1200
isco88_damian,train,6111,1232,1231,2,1283
isco88_damian,train,6221,4131,1313,1,2639
isco88_damian,validation,1201,3112,7111,1,1371
isco88_damian,validation,6200,4115,3122,1,1770
isco88_damian,train,5440,9322,8211,2,1598
isco88_damian,train,8301,1317,1317,2,1686
isco88_damian,train,1251,4121,1313,1,1642
isco88_damian,train,5266,7134,4133,1,1839
isco88_damian,validation,6200,4115,1313,1,1489
isco88_damian,train,5181,7343,2211,1,1507
isco88_damian,validation,5245,7231,9142,2,3446
isco88_damian,validation,6150,1319,4212,1,1835
isco88_damian,validation,6133,1319,4222,1,1835
isco88_damian,validation,7133,3412,4190,1,1452
isco88_damian,validation,4106,6112,9162,1,1462
isco88_damian,validation,5300,8273,9162,1,1462
isco88_damian,train,5333,8252,7345,4,2008
isco88_damian,train,2122,8290,4115,2,1332
isco88_damian,validation,1206,3131,1319,2,1681
isco88_damian,train,8150,5113,5123,2,1541
isco88_damian,train,5270,7137,7122,1,1606
isco88_damian,train,5502,8333,4121,1,1763
isco88_damian,validation,8312,110,4190,3,1603
isco88_damian,validation,2121,1232,4223,1,1262
isco88_damian,train,7130,3415,5143,2,1357
isco88_damian,validation,5343,8211,9162,1,1378
isco88_damian,validation,5324,8264,8262,1,1991
isco88_damian,train,6202,4113,1313,1,1749
isco88_damian,validation,6220,4141,5169,2,2032
isco88_damian,validation,1222,3221,3231,1,1434
isco88_damian,validation,1222,3221,3221,2,2707
isco88_damian,validation,5550,8311,8321,2,2917
isco88_damian,train,5521,8324,8321,1,1558
isco88_damian,validation,6111,1232,2149,1,1779
isco88_damian,train,5121,8111,8269,1,819
isco88_damian,train,6111,1232,2421,1,1764
isco88_damian,validation,6111,1232,1315,1,1813
isco88_damian,validation,6110,1319,2412,2,4685
isco88_damian,validation,6270,4190,4223,3,2809
isco88_damian,validation,8126,9333,7134,1,2209
isco88_damian,validation,5521,8324,4142,1,2833
isco88_damian,validation,6140,3444,2141,1,2833
isco88_damian,validation,8301,1317,1317,4,2467
isco88_damian,validation,5461,9312,9313,1,1337
isco88_damian,validation,4108,6111,6112,1,1181
isco88_damian,validation,1423,3471,2149,1,487
isco88_damian,validation,6190,2139,3232,1,487
isco88_damian,validation,7111,5220,9313,1,487
isco88_damian,validation,7130,3415,9111,1,1123
isco88_damian,validation,1412,2453,5162,1,1356
isco88_damian,train,5520,8322,8332,1,768
isco88_damian,train,5550,8311,8322,1,1016
isco88_damian,validation,5151,7321,5161,1,988
isco88_damian,validation,5450,9322,8324,2,1051
isco88_damian,validation,1205,3114,8111,1,123
isco88_damian,validation,5310,8333,3211,1,123
isco88_damian,validation,6240,4223,3114,1,934
isco88_damian,validation,6240,4223,8324,1,934
isco88_damian,validation,1240,3211,4190,1,873
isco88_damian,train,1204,3116,8284,2,1889
isco88_damian,train,8301,1317,7433,1,1823
isco88_damian,train,6270,4190,5162,2,1866
isco88_damian,train,5521,8324,9151,1,1071
isco88_damian,validation,5160,1313,7122,3,1665
isco88_damian,validation,7210,9111,9322,2,1050
isco88_damian,train,5270,7137,8211,1,1316
isco88_damian,train,5382,8221,8111,1,1316
isco88_damian,train,8124,9162,5143,2,1562
isco88_damian,train,6180,1319,2411,1,1024
isco88_damian,train,5232,7331,9322,1,923
isco88_damian,validation,5460,9313,7132,1,909
isco88_damian,validation,5460,9313,7124,1,1009
isco88_damian,train,1160,2421,5162,1,221
isco88_damian,train,5246,7233,8284,2,850
isco88_damian,validation,5401,9322,7414,1,88
isco88_damian,validation,1250,4190,3432,5,475
isco88_damian,train,1164,2445,4190,1,123
isco88_damian,train,5234,7322,7322,1,87
isco88_damian,validation,5521,8324,5169,4,511
isco88_damian,validation,1132,2222,3228,1,79
isco88_damian,train,2121,1232,4121,4,406
isco88_damian,train,5249,7241,9322,1,129
isco88_damian,validation,5245,7231,2146,1,99
isco88_damian,validation,6231,4221,4190,2,231
isco88_damian,train,6202,4113,2421,3,178
isco88_damian,validation,5280,7331,7322,1,74
isco88_damian,train,6200,4115,3131,1,96
isco88_damian,train,6111,1232,1317,1,90
isco88_damian,train,1167,2419,4190,2,239
isco88_damian,validation,6140,3444,3444,1,130
isco88_damian,train,6210,4212,9132,5,1063
isco88_damian,train,1222,3221,9112,1,95
isco88_damian,train,2110,1110,1229,1,79
isco88_damian,validation,6140,3444,1223,2,153
isco88_damian,validation,1160,2421,4113,1,89
isco88_damian,train,5100,1312,4121,1,114
isco88_damian,train,8124,9162,8324,2,198
isco88_damian,validation,1100,2141,1313,1,81
isco88_damian,train,1105,2143,3111,1,112
isco88_damian,validation,1390,2340,4115,1,83
isco88_damian,train,6140,3444,4190,3,265
isco88_damian,train,5240,7313,7231,2,547
isco88_damian,train,6140,3444,9162,1,123
isco88_damian,train,5307,8273,8273,4,513
isco88_damian,train,5281,7346,5220,1,80
isco88_damian,train,6200,4115,4141,2,209
isco88_damian,validation,8303,5169,4190,2,186
isco88_damian,validation,6111,1232,2421,4,340
isco88_damian,train,1250,4190,2310,1,85
isco88_damian,validation,6120,1316,1314,1,88
isco88_damian,train,5440,9322,7221,4,537
isco88_damian,train,6170,1311,3232,1,88
isco88_damian,train,1250,4190,3143,1,82
isco88_damian,train,6111,1232,2351,1,104
isco88_damian,validation,1423,3471,2131,1,117
isco88_damian,validation,6120,1316,4222,1,117
isco88_damian,validation,6251,9151,4141,1,80
isco88_damian,train,2123,1226,1232,4,770
isco88_damian,train,5150,1312,7231,1,90
isco88_damian,validation,1151,2223,3227,1,101
isco88_damian,train,2122,8290,1319,1,85
isco88_damian,validation,8303,5169,9152,3,403
isco88_damian,train,6180,1319,5169,1,110
isco88_damian,train,5320,8269,8232,1,79
isco88_damian,train,1101,2142,1313,1,81
isco88_damian,train,6190,2139,3450,1,89
isco88_damian,validation,5522,9331,9113,1,94
isco88_damian,validation,6210,4212,9162,1,79
isco88_damian,validation,6230,4222,1319,1,80
isco88_damian,validation,6270,4190,3472,1,93
isco88_damian,validation,1211,3434,2421,1,93
isco88_damian,train,8303,5169,3131,1,104
isco88_damian,train,6101,1319,4121,3,1268
isco88_damian,validation,6203,4141,4141,2,184
isco88_damian,validation,5170,1311,1319,1,93
isco88_damian,validation,6140,3444,1314,1,93
isco88_damian,validation,5440,9322,7233,3,694
isco88_damian,train,6230,4222,3115,1,107
isco88_damian,train,6102,1319,4115,2,668
isco88_damian,train,1132,2222,3228,2,195
isco88_damian,train,8312,110,NA,1,89
isco88_damian,validation,5370,8161,8284,1,155
isco88_damian,validation,4116,6129,6129,1,155
isco88_damian,train,1250,4190,2320,1,72
isco88_damian,train,1250,4190,4141,1,125
isco88_damian,train,5481,9322,8333,1,93
isco88_damian,validation,1431,1229,4115,1,94
isco88_damian,validation,1105,2143,2310,1,97
isco88_damian,train,5400,9322,8111,1,107
isco88_damian,validation,1160,2421,4111,1,70
isco88_damian,validation,6251,9151,4115,2,191
isco88_damian,train,5141,3115,7212,1,114
isco88_damian,validation,8301,1317,4141,2,176
isco88_damian,train,1420,2444,2452,2,249
isco88_damian,train,5101,7416,5122,1,73
isco88_damian,validation,1250,4190,4113,1,86
isco88_damian,validation,6270,4190,1229,2,670
isco88_damian,validation,1412,2453,1229,1,73
isco88_damian,validation,1412,2453,2359,1,73
isco88_damian,validation,8124,9162,4115,1,85
isco88_damian,validation,1250,4190,2445,1,147
isco88_damian,train,5171,3114,1311,1,83
isco88_damian,train,5251,7321,8324,1,93
isco88_damian,validation,5520,8322,5169,1,99
isco88_damian,validation,6200,4115,2411,4,272
isco88_damian,validation,5401,9322,7412,1,83
isco88_damian,train,5431,9322,8253,1,73
isco88_damian,validation,1251,4121,5220,2,178
isco88_damian,validation,5383,8232,8333,1,78
isco88_damian,train,7100,5220,3471,1,94
isco88_damian,validation,1300,2310,2143,1,126
isco88_damian,train,1410,2453,2453,1,111
isco88_damian,train,6111,1232,3122,1,85
isco88_damian,validation,8122,9151,9151,6,1005
isco88_damian,validation,6120,1316,1316,2,202
isco88_damian,train,5130,1312,1312,2,418
isco88_damian,train,6221,4131,3444,1,86
isco88_damian,validation,6240,4223,3122,1,909
isco88_damian,validation,5460,9313,8163,1,2397
isco88_damian,validation,1172,2411,2320,1,2397
isco88_damian,validation,6230,4222,9162,1,104
isco88_damian,validation,6210,4212,9151,1,104
isco88_damian,train,5262,7133,7122,1,615
isco88_damian,train,5300,8273,4131,1,1176
isco88_damian,train,8124,9162,9133,1,1176
isco88_damian,train,8303,5169,6111,1,1176
isco88_damian,train,7133,3412,3413,1,655
isco88_damian,train,1150,2213,1311,2,732
isco88_damian,train,5141,3115,2142,1,1000
isco88_damian,train,5171,3114,3114,3,1251
isco88_damian,train,6230,4222,3231,1,1000
isco88_damian,train,5343,8211,3122,1,1000
isco88_damian,train,5267,7136,3115,1,1514
isco88_damian,validation,5431,9322,9322,2,1218
isco88_damian,validation,7111,5220,7346,1,954
isco88_damian,validation,5231,7331,7436,1,998
isco88_damian,validation,6200,4115,4215,1,529
isco88_damian,validation,5224,7436,7423,1,1367
isco88_damian,validation,5262,7133,7122,1,1367
isco88_damian,validation,5101,7416,4131,1,519
isco88_damian,validation,5502,8333,4115,1,799
isco88_damian,validation,5371,8163,7136,1,1509
isco88_damian,train,6210,4212,2352,1,2841
isco88_damian,train,1164,2445,2446,1,841
isco88_damian,train,6232,4190,7143,1,801
isco88_damian,train,5290,7332,5220,3,662
isco88_damian,validation,4106,6112,6130,1,553
isco88_damian,train,5224,7436,7332,1,441
isco88_damian,validation,5420,9322,9111,1,569
isco88_damian,validation,5322,8269,7436,1,569
isco88_damian,train,8301,1317,9161,1,469
isco88_damian,train,8101,5123,7412,1,574
isco88_damian,validation,1200,3112,4190,1,137
isco88_damian,train,7100,5220,NA,1,128
isco88_damian,validation,5382,8221,8154,1,120
isco88_damian,validation,1205,3114,7241,3,704
isco88_damian,validation,1105,2143,2143,2,379
isco88_damian,validation,5208,5122,1225,3,445
isco88_damian,validation,7130,3415,2419,1,127
isco88_damian,train,6130,1313,1229,1,103
isco88_damian,train,5267,7136,8322,2,331
isco88_damian,validation,1230,3211,4222,3,455
isco88_damian,validation,5141,3115,8324,1,118
isco88_damian,train,5470,9322,8282,1,92
isco88_damian,train,1120,2121,2211,1,125
isco88_damian,train,5502,8333,8232,1,109
isco88_damian,validation,6260,4133,4115,1,136
isco88_damian,validation,1220,3231,3226,1,103
isco88_damian,validation,5502,8333,9333,1,106
isco88_damian,validation,5269,7112,7134,1,106
isco88_damian,validation,2124,1239,1110,1,110
isco88_damian,validation,7130,3415,9333,1,89
isco88_damian,train,1220,3231,5133,1,109
isco88_damian,validation,8200,5122,5162,1,134
isco88_damian,validation,6270,4190,3231,1,134
isco88_damian,validation,1150,2213,4190,1,134
isco88_damian,train,1171,2412,2411,1,128
isco88_damian,validation,5101,7416,7416,1,103
isco88_damian,train,2121,1232,3444,1,69
isco88_damian,validation,1171,2412,2443,1,128
isco88_damian,validation,2122,8290,1314,1,157
isco88_damian,train,1167,2419,2443,1,126
isco88_damian,train,5380,8154,8282,2,309
isco88_damian,validation,4115,6121,6121,1,106
isco88_damian,validation,8126,9333,4190,1,113
isco88_damian,train,5270,7137,2211,1,127
isco88_damian,validation,6140,3444,4190,1,84
isco88_damian,validation,5530,3143,3143,2,488
isco88_damian,validation,5101,7416,5123,1,167
isco88_damian,train,5270,7137,7141,2,221
isco88_damian,validation,6180,1319,3232,2,282
isco88_damian,validation,5240,7313,8284,1,126
isco88_damian,train,1203,3111,4190,1,83
isco88_damian,train,5252,7322,7221,1,181
isco88_damian,validation,1205,3114,7231,3,583
isco88_damian,validation,5271,3114,3115,2,278
isco88_damian,train,8209,9131,6113,1,151
isco88_damian,train,5470,9322,4190,1,97
isco88_damian,train,6211,4212,4142,1,106
isco88_damian,train,5441,9322,8111,1,106
isco88_damian,validation,5242,7213,8123,2,559
isco88_damian,validation,5421,9322,4131,1,96
isco88_damian,validation,4107,6112,6111,1,117
isco88_damian,train,1251,4121,2441,1,111
isco88_damian,train,1205,3114,1236,1,148
isco88_damian,train,1431,1229,1319,1,129
isco88_damian,train,6220,4141,1232,1,129
isco88_damian,validation,1160,2421,4141,1,88
isco88_damian,train,6270,4190,9313,1,117
isco88_damian,train,6111,1232,5123,1,124
isco88_damian,train,4107,6112,6112,7,4396
isco88_damian,validation,5101,7416,2149,2,472
isco88_damian,train,6200,4115,7345,1,101
isco88_damian,train,5242,7213,8123,2,348
isco88_damian,train,5350,8212,7321,1,123
isco88_damian,train,7111,5220,9332,1,117
isco88_damian,train,7121,8321,4142,1,117
isco88_damian,train,1205,3114,5162,1,91
isco88_damian,train,1167,2419,3415,1,80
isco88_damian,validation,6230,4222,2421,1,104
isco88_damian,validation,5481,9322,7345,1,104
isco88_damian,validation,5261,7141,5169,1,125
isco88_damian,train,5460,9313,7137,3,244
isco88_damian,validation,6251,9151,6129,1,186
isco88_damian,validation,1164,2445,4190,1,105
isco88_damian,train,7130,3415,4121,1,81
isco88_damian,train,8100,5122,7411,1,96
isco88_damian,validation,5202,7412,8273,1,180
