strategy,record_coverage_4d,population_coverage_4d,record_coverage_3d,population_coverage_3d,record_coverage_2d,population_coverage_2d,record_coverage_1d,population_coverage_1d,cmo,records,population,records_4d,population_4d,records_3d,population_3d,records_2d,population_2d,records_1d,population_1d,cmo_label,official_destinations_4d,official_n_destinations_4d,official_maximum_level,review_rules,review_rule_types,review_scopes,application_variables,panel_pair_n_max,panel_forward_share_max,panel_reverse_share_max
oficial_panel_enoe,1,1,1,1,1,1,1,1,5226,17,2333,17,2333,17,2333,17,2333,17,2333,"Peleteros, cortadores, curtidores y pintores de cuero, piel y similares",7352,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1163,12,2284,12,2284,12,2284,12,2284,12,2284,"Antropólogos, arqueólogos e historiadores",2131,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1163,12,2284,12,2284,12,2284,12,2284,12,2284,"Antropólogos, arqueólogos e historiadores",2131,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1163,12,2284,12,2284,12,2284,12,2284,12,2284,"Antropólogos, arqueólogos e historiadores",2131,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1175,4,2176,4,2176,4,2176,4,2176,4,2176,Profesionistas en hotelería y turismo,2113,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1175,4,2176,4,2176,4,2176,4,2176,4,2176,Profesionistas en hotelería y turismo,2113,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1175,4,2176,4,2176,4,2176,4,2176,4,2176,Profesionistas en hotelería y turismo,2113,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,8302,11,2122,11,2122,11,2122,11,2122,11,2122,Detectives,2521,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,8302,11,2122,11,2122,11,2122,11,2122,11,2122,Detectives,2521,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,8302,11,2122,11,2122,11,2122,11,2122,11,2122,Detectives,2521,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1422,8,2089,8,2089,8,2089,8,2089,8,2089,Coreógrafos y escenógrafos,2164,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1422,8,2089,8,2089,8,2089,8,2089,8,2089,Coreógrafos y escenógrafos,2164,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1422,8,2089,8,2089,8,2089,8,2089,8,2089,Coreógrafos y escenógrafos,2164,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,0,0,0,0,0,0,0,0,6290,14,2041,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oficial_panel,0,0,0,0,0,0,0,0,6290,14,2041,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,0,0,0,0,0,0,1,1,6290,14,2041,0,0,0,0,0,0,14,2041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,5150,8,2007,8,2007,8,2007,8,2007,8,2007,"Jefes, coordinadores y similares en la fabricación de productos de cerámica, vidrio y otros minerales no metálicos",1614,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,5150,8,2007,8,2007,8,2007,8,2007,8,2007,"Jefes, coordinadores y similares en la fabricación de productos de cerámica, vidrio y otros minerales no metálicos",1614,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,5150,8,2007,8,2007,8,2007,8,2007,8,2007,"Jefes, coordinadores y similares en la fabricación de productos de cerámica, vidrio y otros minerales no metálicos",1614,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,5209,14,1895,14,1895,14,1895,14,1895,14,1895,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,7999,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,5209,14,1895,14,1895,14,1895,14,1895,14,1895,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,7999,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,5209,14,1895,14,1895,14,1895,14,1895,14,1895,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,7999,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,5253,12,1682,12,1682,12,1682,12,1682,12,1682,"Trabajadores en la elaboración de productos de hueso, concha, coral y similares",7614,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,5253,12,1682,12,1682,12,1682,12,1682,12,1682,"Trabajadores en la elaboración de productos de hueso, concha, coral y similares",7614,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,5253,12,1682,12,1682,12,1682,12,1682,12,1682,"Trabajadores en la elaboración de productos de hueso, concha, coral y similares",7614,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,0,0,0,0,0,0,0,0,1369,4,1603,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oficial_panel,0,0,0,0,0,0,0,0,1369,4,1603,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,0,0,0,0,0,0,1,1,1369,4,1603,0,0,0,0,0,0,4,1603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1413,8,1560,8,1560,8,1560,8,1560,8,1560,Actores,2175,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1413,8,1560,8,1560,8,1560,8,1560,8,1560,Actores,2175,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1413,8,1560,8,1560,8,1560,8,1560,8,1560,Actores,2175,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,2129,6,1543,6,1543,6,1543,6,1543,6,1543,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este subgrupo,1999,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,2129,6,1543,6,1543,6,1543,6,1543,6,1543,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este subgrupo,1999,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,2129,6,1543,6,1543,6,1543,6,1543,6,1543,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este subgrupo,1999,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1421,8,1510,8,1510,8,1510,8,1510,8,1510,Escultores y grabadores,2163,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1421,8,1510,8,1510,8,1510,8,1510,8,1510,Escultores y grabadores,2163,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1421,8,1510,8,1510,8,1510,8,1510,8,1510,Escultores y grabadores,2163,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,6241,4,1487,4,1487,4,1487,4,1487,4,1487,Telegrafistas,3213,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,6241,4,1487,4,1487,4,1487,4,1487,4,1487,Telegrafistas,3213,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,6241,4,1487,4,1487,4,1487,4,1487,4,1487,Telegrafistas,3213,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1202,12,1451,12,1451,12,1451,12,1451,12,1451,"Técnicos en ingeniería en minas, metalurgia y petróleo",2623,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1202,12,1451,12,1451,12,1451,12,1451,12,1451,"Técnicos en ingeniería en minas, metalurgia y petróleo",2623,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1202,12,1451,12,1451,12,1451,12,1451,12,1451,"Técnicos en ingeniería en minas, metalurgia y petróleo",2623,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1168,3,1419,3,1419,3,1419,3,1419,3,1419,Geógrafos,2134,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1168,3,1419,3,1419,3,1419,3,1419,3,1419,Geógrafos,2134,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1168,3,1419,3,1419,3,1419,3,1419,3,1419,Geógrafos,2134,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1231,4,1370,4,1370,4,1370,4,1370,4,1370,Técnicos farmacéuticos,2814,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1231,4,1370,4,1370,4,1370,4,1370,4,1370,Técnicos farmacéuticos,2814,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1231,4,1370,4,1370,4,1370,4,1370,4,1370,Técnicos farmacéuticos,2814,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1232,7,1235,7,1235,7,1235,7,1235,7,1235,Técnicos en ecología,2612,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1232,7,1235,7,1235,7,1235,7,1235,7,1235,Técnicos en ecología,2612,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1232,7,1235,7,1235,7,1235,7,1235,7,1235,Técnicos en ecología,2612,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,5329,5,1231,5,1231,5,1231,5,1231,5,1231,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,8199,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,5329,5,1231,5,1231,5,1231,5,1231,5,1231,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,8199,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,5329,5,1231,5,1231,5,1231,5,1231,5,1231,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,8199,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,8152,3,1219,3,1219,3,1219,3,1219,3,1219,Trabajadores dedicados a la prostitución,5252,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,8152,3,1219,3,1219,3,1219,3,1219,3,1219,Trabajadores dedicados a la prostitución,5252,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,8152,3,1219,3,1219,3,1219,3,1219,3,1219,Trabajadores dedicados a la prostitución,5252,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,5234,8,1193,8,1193,8,1193,8,1193,8,1193,Reveladores e impresores de fotografías y similares,7323,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,5234,8,1193,8,1193,8,1193,8,1193,8,1193,Reveladores e impresores de fotografías y similares,7323,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,5234,8,1193,8,1193,8,1193,8,1193,8,1193,Reveladores e impresores de fotografías y similares,7323,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1174,3,1169,3,1169,3,1169,3,1169,3,1169,"Profesionistas en archivo, biblioteconomía y museografía",2144,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1174,3,1169,3,1169,3,1169,3,1169,3,1169,"Profesionistas en archivo, biblioteconomía y museografía",2144,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1174,3,1169,3,1169,3,1169,3,1169,3,1169,"Profesionistas en archivo, biblioteconomía y museografía",2144,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,7290,1,1167,1,1167,1,1167,1,1167,1,1167,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,9899,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,7290,1,1167,1,1167,1,1167,1,1167,1,1167,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,9899,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,7290,1,1167,1,1167,1,1167,1,1167,1,1167,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,9899,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,8121,3,1152,3,1152,3,1152,3,1152,3,1152,Ascensoristas y elevadoristas,9733,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,8121,3,1152,3,1152,3,1152,3,1152,3,1152,Ascensoristas y elevadoristas,9733,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,8121,3,1152,3,1152,3,1152,3,1152,3,1152,Ascensoristas y elevadoristas,9733,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,5228,8,1139,8,1139,8,1139,8,1139,8,1139,"Patronistas de productos de tela, cuero, piel y similares",7344,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,5228,8,1139,8,1139,8,1139,8,1139,8,1139,"Patronistas de productos de tela, cuero, piel y similares",7344,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,5228,8,1139,8,1139,8,1139,8,1139,8,1139,"Patronistas de productos de tela, cuero, piel y similares",7344,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1152,7,1044,7,1044,7,1044,7,1044,7,1044,Profesionistas en forestación,2233,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1152,7,1044,7,1044,7,1044,7,1044,7,1044,Profesionistas en forestación,2233,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1152,7,1044,7,1044,7,1044,7,1044,7,1044,Profesionistas en forestación,2233,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1211,8,1026,8,1026,8,1026,8,1026,8,1026,"Técnicos en matemáticas, estadística y actuaría",2611,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1211,8,1026,8,1026,8,1026,8,1026,8,1026,"Técnicos en matemáticas, estadística y actuaría",2611,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1211,8,1026,8,1026,8,1026,8,1026,8,1026,"Técnicos en matemáticas, estadística y actuaría",2611,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1332,2,1010,2,1010,2,1010,2,1010,2,1010,Profesores y promotores bilingües,2334,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1332,2,1010,2,1010,2,1010,2,1010,2,1010,Profesores y promotores bilingües,2334,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1332,2,1010,2,1010,2,1010,2,1010,2,1010,Profesores y promotores bilingües,2334,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,0,0,0,0,0,0,0,0,4140,6,982,0,0,0,0,0,0,0,0,"Trabajadores en actividades de caza, trampería y similares",6231|9123,2,unresolved,NA,NA,NA,NA,NA,NA,NA
oficial_panel,0,0,0,0,0,0,0,0,4140,6,982,0,0,0,0,0,0,0,0,"Trabajadores en actividades de caza, trampería y similares",6231|9123,2,unresolved,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,0,0,0,0,0,0,1,1,4140,6,982,0,0,0,0,0,0,6,982,"Trabajadores en actividades de caza, trampería y similares",6231|9123,2,unresolved,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,5541,3,877,3,877,3,877,3,877,3,877,Oficiales maquinistas de transporte marítimo,8323,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,5541,3,877,3,877,3,877,3,877,3,877,Oficiales maquinistas de transporte marítimo,8323,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,5541,3,877,3,877,3,877,3,877,3,877,Oficiales maquinistas de transporte marítimo,8323,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,7190,4,873,4,873,4,873,4,873,4,873,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,4999,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,7190,4,873,4,873,4,873,4,873,4,873,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,4999,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,7190,4,873,4,873,4,873,4,873,4,873,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,4999,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,5389,1,630,1,630,1,630,1,630,1,630,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,8199,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,5389,1,630,1,630,1,630,1,630,1,630,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,8199,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,5389,1,630,1,630,1,630,1,630,1,630,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,8199,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1190,4,590,4,590,4,590,4,590,4,590,Otros profesionistas que desempeñan una ocupación afín a las comprendidas en este grupo,2991,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1190,4,590,4,590,4,590,4,590,4,590,Otros profesionistas que desempeñan una ocupación afín a las comprendidas en este grupo,2991,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1190,4,590,4,590,4,590,4,590,4,590,Otros profesionistas que desempeñan una ocupación afín a las comprendidas en este grupo,2991,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,5542,2,571,2,571,2,571,2,571,2,571,Oficiales de cubierta,8322,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,5542,2,571,2,571,2,571,2,571,2,571,Oficiales de cubierta,8322,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,5542,2,571,2,571,2,571,2,571,2,571,Oficiales de cubierta,8322,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,2131,3,514,3,514,3,514,3,514,3,514,Directivos de organizaciones empresariales,1133,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,2131,3,514,3,514,3,514,3,514,3,514,Directivos de organizaciones empresariales,1133,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,2131,3,514,3,514,3,514,3,514,3,514,Directivos de organizaciones empresariales,1133,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,2190,3,457,3,457,3,457,3,457,3,457,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este subgrupo,1999,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,2190,3,457,3,457,3,457,3,457,3,457,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este subgrupo,1999,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,2190,3,457,3,457,3,457,3,457,3,457,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este subgrupo,1999,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,5205,2,450,2,450,2,450,2,450,2,450,Trabajadores en la elaboración de productos de tabaco,7515,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,5205,2,450,2,450,2,450,2,450,2,450,Trabajadores en la elaboración de productos de tabaco,7515,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,5205,2,450,2,450,2,450,2,450,2,450,Trabajadores en la elaboración de productos de tabaco,7515,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1110,4,448,4,448,4,448,4,448,4,448,Físicos y astrónomos,2211,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1110,4,448,4,448,4,448,4,448,4,448,Físicos y astrónomos,2211,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1110,4,448,4,448,4,448,4,448,4,448,Físicos y astrónomos,2211,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1243,6,447,6,447,6,447,6,447,6,447,Técnicos en silvicultura y forestación,2614,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1243,6,447,6,447,6,447,6,447,6,447,Técnicos en silvicultura y forestación,2614,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1243,6,447,6,447,6,447,6,447,6,447,Técnicos en silvicultura y forestación,2614,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,0,0,0,0,0,0,0,0,4139,1,403,0,0,0,0,0,0,0,0,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este subgrupo,6999|9121,2,unresolved,NA,NA,NA,NA,NA,NA,NA
oficial_panel,0,0,0,0,0,0,0,0,4139,1,403,0,0,0,0,0,0,0,0,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este subgrupo,6999|9121,2,unresolved,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,0,0,0,0,0,0,1,1,4139,1,403,0,0,0,0,0,0,1,403,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este subgrupo,6999|9121,2,unresolved,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1165,3,381,3,381,3,381,3,381,3,381,Profesionistas en filosofía y letras,2141,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1165,3,381,3,381,3,381,3,381,3,381,Profesionistas en filosofía y letras,2141,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1165,3,381,3,381,3,381,3,381,3,381,Profesionistas en filosofía y letras,2141,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1109,2,376,2,376,2,376,2,376,2,376,Otros profesionistas que desempeñan una ocupación afín a las comprendidas en este grupo,2991,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1109,2,376,2,376,2,376,2,376,2,376,Otros profesionistas que desempeñan una ocupación afín a las comprendidas en este grupo,2991,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1109,2,376,2,376,2,376,2,376,2,376,Otros profesionistas que desempeñan una ocupación afín a las comprendidas en este grupo,2991,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1353,4,371,4,371,4,371,4,371,4,371,Profesores de lesionados del aparato motor,2343,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1353,4,371,4,371,4,371,4,371,4,371,Profesores de lesionados del aparato motor,2343,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1353,4,371,4,371,4,371,4,371,4,371,Profesores de lesionados del aparato motor,2343,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,5129,1,371,1,371,1,371,1,371,1,371,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,7301,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,5129,1,371,1,371,1,371,1,371,1,371,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,7301,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,5129,1,371,1,371,1,371,1,371,1,371,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,7301,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,8319,3,353,3,353,3,353,3,353,3,353,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,5999,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,8319,3,353,3,353,3,353,3,353,3,353,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,5999,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,8319,3,353,3,353,3,353,3,353,3,353,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,5999,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,1,1,1,1,1,1,1,1,1229,3,304,3,304,3,304,3,304,3,304,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,2992,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,1,1,1,1,1,1,1,1,1229,3,304,3,304,3,304,3,304,3,304,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,2992,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial_panel_enoe,1,1,1,1,1,1,1,1,1229,3,304,3,304,3,304,3,304,3,304,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,2992,1,4d,NA,NA,NA,NA,NA,NA,NA
oficial,0,0,0,0,0,0,0,0,8310,3,292,0,0,0,0,0,0,0,0,Trabajadores de la fuerza armada aérea,5401|5411,2,2d,NA,NA,NA,NA,NA,NA,NA
oficial_panel,0,0,0,0,0,0,0,0,8310,3,292,0,0,0,0,0,0,0,0,Trabajadores de la fuerza armada aérea,5401|5411,2,2d,NA,NA,NA,NA,NA,NA,NA
