cmo,aux,old_value,new_value,n,w1,w2,old_official,forward,unique_forward,reverse,unique_reverse,train_n,validation_n,train_forward,validation_forward,train_reverse,validation_reverse,train_unique_forward,validation_unique_forward,train_unique_reverse,validation_unique_reverse,feature,passes,rescata_original,motivo
1250,6,3,10,1,141,141,TRUE,0.006197529778910817,FALSE,1,TRUE,NA,1,NA,0.020079749359156934,NA,1,NA,FALSE,NA,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
8150,1,6,2,1,674,684,TRUE,0.21506062539885132,FALSE,1,TRUE,NA,1,NA,0.3323471400394477,NA,1,NA,FALSE,NA,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
8150,6,4,2,1,157,215,TRUE,0.052951096121416526,FALSE,1,TRUE,NA,1,NA,0.09022988505747126,NA,1,NA,FALSE,NA,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
6180,6,1,4,3,244,249,TRUE,0.023959151610369208,FALSE,1,TRUE,1,2,0.011563802608578729,0.05751729159082636,1,1,FALSE,FALSE,TRUE,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
1230,3,2,7,3,252,259,TRUE,0.32727272727272727,FALSE,1,TRUE,2,1,0.5265700483091788,0.09550561797752809,1,1,TRUE,FALSE,TRUE,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
7201,2,3,2,1,150,169,TRUE,0.004622068838011894,FALSE,1,TRUE,1,NA,0.007782504928919788,NA,1,NA,FALSE,NA,TRUE,NA,tamano,FALSE,FALSE,muestra_insuficiente
1250,1,3,2,1,122,102,TRUE,0.03832862079798932,FALSE,1,TRUE,NA,1,NA,0.08911614317019723,NA,1,NA,FALSE,NA,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
4109,2,12,12,1,106,101,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,tamano,FALSE,TRUE,muestra_insuficiente
6121,5,1,1,2,279,264,TRUE,0.8558282208588958,TRUE,1,TRUE,1,1,0.6356589147286822,1,1,1,TRUE,TRUE,TRUE,TRUE,tamano,FALSE,TRUE,muestra_insuficiente
5141,3,2,2,1,140,142,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,tamano,FALSE,TRUE,muestra_insuficiente
7121,4,9,11,1,122,124,TRUE,0.7093023255813954,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
4109,3,13,13,1,304,293,TRUE,0.7875647668393783,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,tamano,FALSE,TRUE,muestra_insuficiente
8150,2,4,7,2,116,127,TRUE,0.035108958837772396,FALSE,1,TRUE,1,1,0.046815459989112684,0.02044989775051125,1,1,FALSE,FALSE,TRUE,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
5100,2,2,7,1,86,89,TRUE,0.022619673855865333,FALSE,1,TRUE,NA,1,NA,0.039002267573696146,NA,1,NA,FALSE,NA,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
6180,2,2,2,1,98,102,TRUE,0.06409417920209287,FALSE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,tamano,FALSE,TRUE,muestra_insuficiente
1204,3,2,9,1,158,158,TRUE,0.7053571428571429,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,tamano,FALSE,FALSE,muestra_insuficiente
4151,6,13,13,3,2781,2976,TRUE,1,TRUE,1,TRUE,3,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,tamano,FALSE,TRUE,muestra_insuficiente
1250,5,3,10,1,293,297,TRUE,0.14362745098039215,FALSE,1,TRUE,NA,1,NA,0.1983750846310088,NA,1,NA,FALSE,NA,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
8310,6,2,2,1,87,88,TRUE,0.5117647058823529,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,tamano,FALSE,TRUE,muestra_insuficiente
5141,1,2,6,1,521,516,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,tamano,FALSE,FALSE,muestra_insuficiente
6180,3,2,11,1,51,51,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
6180,6,1,3,1,55,56,TRUE,0.005400628436763551,FALSE,1,TRUE,1,NA,0.007395455156649186,NA,1,NA,FALSE,NA,TRUE,NA,tamano,FALSE,FALSE,muestra_insuficiente
2121,4,2,1,1,89,91,TRUE,0.13423831070889894,FALSE,1,TRUE,1,NA,0.19690265486725664,NA,1,NA,FALSE,NA,TRUE,NA,tamano,FALSE,FALSE,muestra_insuficiente
6180,5,1,10,1,97,76,TRUE,0.04685990338164251,FALSE,1,TRUE,1,NA,0.11533888228299644,NA,1,NA,FALSE,NA,TRUE,NA,tamano,FALSE,FALSE,muestra_insuficiente
1250,3,3,2,1,871,891,TRUE,0.7393887945670629,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
6110,6,1,8,1,144,146,TRUE,0.0047017337643255955,FALSE,1,TRUE,NA,1,NA,0.008262091915772563,NA,1,NA,FALSE,NA,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
5100,3,2,11,1,130,131,TRUE,0.34120734908136485,FALSE,1,TRUE,NA,1,NA,0.7303370786516854,NA,1,NA,TRUE,NA,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
6101,6,1,8,1,169,137,TRUE,0.004227853801315888,FALSE,1,TRUE,1,NA,0.010897601238070672,NA,1,NA,FALSE,NA,TRUE,NA,tamano,FALSE,FALSE,muestra_insuficiente
8150,3,4,11,1,306,234,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
1230,2,2,3,1,142,143,TRUE,0.10502958579881656,FALSE,1,TRUE,NA,1,NA,0.5163636363636364,NA,1,NA,TRUE,NA,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
4134,2,13,11,1,163,153,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,tamano,FALSE,FALSE,muestra_insuficiente
4134,1,12,12,1,133,132,TRUE,0.40797546012269936,FALSE,1,TRUE,1,NA,0.40797546012269936,NA,1,NA,FALSE,NA,TRUE,NA,tamano,FALSE,TRUE,muestra_insuficiente
2121,4,2,9,1,42,43,TRUE,0.06334841628959276,FALSE,1,TRUE,1,NA,0.09292035398230089,NA,1,NA,FALSE,NA,TRUE,NA,tamano,FALSE,FALSE,muestra_insuficiente
2121,1,2,3,1,53,47,TRUE,0.3136094674556213,FALSE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,tamano,FALSE,FALSE,muestra_insuficiente
7201,46|3,3,3,431,119100,121978,TRUE,0.48918534826218035,TRUE,1,TRUE,213,218,0.46542016533229186,0.5134121862610109,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,FALSE,TRUE,sin_mayoria_reciproca_estable
5141,33|1,2,7,113,29871,30439,TRUE,0.5365341092790171,TRUE,1,TRUE,59,54,0.5993274515475846,0.4745520736669284,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,FALSE,FALSE,sin_mayoria_reciproca_estable
5141,33|1,2,8,48,8964,8771,TRUE,0.16100872938894278,FALSE,1,TRUE,24,24,0.16647382123228233,0.15561424798343923,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,sin_mayoria_reciproca_estable
7201,46|3,3,6,87,28620,28078,TRUE,0.11755234817181866,FALSE,1,TRUE,43,44,0.1146830046214932,0.12047743069955708,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,sin_mayoria_reciproca_estable
1204,33|1,2,1,5,1227,1227,TRUE,0.07920216886134779,FALSE,1,TRUE,2,3,0.04720194647201947,0.1422273337166954,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
1230,54|1,2,3,1,102,103,TRUE,0.08101667990468626,FALSE,1,TRUE,NA,1,NA,0.09156193895870736,NA,1,NA,FALSE,NA,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
1230,54|1,2,2,3,1157,977,TRUE,0.9189833200953137,TRUE,1,TRUE,1,2,1,0.9084380610412927,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
6101,61|1,1,1,32,9097,9144,TRUE,0.7134342404517293,TRUE,0.9858760107816712,TRUE,13,19,0.43425995492111197,0.9135586374040663,0.9862837548221175,0.9857389801210026,FALSE,TRUE,TRUE,TRUE,sector_posicion,FALSE,TRUE,sin_mayoria_reciproca_estable
1204,33|1,2,2,23,4533,4550,TRUE,0.2926026336173509,FALSE,1,TRUE,12,11,0.2620924574209246,0.35269311865056546,1,1,FALSE,TRUE,TRUE,TRUE,sector_posicion,FALSE,TRUE,sin_mayoria_reciproca_estable
6101,93|1,1,2,72,15935,17547,TRUE,0.5303711100016641,TRUE,1,TRUE,32,40,0.46776252792850304,0.575172728830012,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,FALSE,FALSE,sin_mayoria_reciproca_estable
1230,61|1,2,2,4,1118,1147,TRUE,0.5771812080536913,TRUE,1,TRUE,2,2,1,0.4678362573099415,1,1,TRUE,FALSE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
7201,46|3,3,11,285,95746,95848,TRUE,0.393262303566001,FALSE,1,TRUE,139,146,0.4198968300462149,0.366110383039432,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,sin_mayoria_reciproca_estable
1204,33|1,2,8,25,8390,8492,TRUE,0.5415698424993545,TRUE,1,TRUE,17,8,0.6389294403892944,0.34981790300939236,1,1,TRUE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,sin_mayoria_reciproca_estable
8150,81|3,6,6,2,220,249,TRUE,0.12249443207126949,FALSE,1,TRUE,1,1,0.1276595744680851,0.11789473684210526,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
6101,61|1,1,2,7,610,731,TRUE,0.04783938514626304,FALSE,0.41581342434584756,FALSE,6,1,0.0978587528174305,0.011983304160495489,0.3849502487562189,0.7466666666666667,FALSE,FALSE,FALSE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
5141,33|1,2,10,8,3108,3139,TRUE,0.055824981140209076,FALSE,1,TRUE,1,7,0.003073474110500434,0.10789492469126989,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
2121,46|1,2,2,2,284,290,TRUE,0.6893203883495146,TRUE,0.47854785478547857,FALSE,1,1,0.5205992509363296,1,1,0.3174946004319654,TRUE,TRUE,TRUE,FALSE,sector_posicion,FALSE,TRUE,muestra_insuficiente
6180,56|1,2,2,2,367,373,TRUE,1,TRUE,1,TRUE,1,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
1204,32|1,2,8,12,4698,4805,TRUE,0.7874622862889709,TRUE,1,TRUE,6,6,0.6791699920191541,0.8658959537572254,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,TRUE,FALSE,candidato_estadistico_no_aprobado_semanticamente
5380,93|1,8,7,4,1685,1680,TRUE,1,TRUE,1,TRUE,2,2,1,1,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
5141,33|1,2,1,26,7086,7458,TRUE,0.12727664619032222,FALSE,1,TRUE,13,13,0.11476713913798091,0.13962452708972803,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,sin_mayoria_reciproca_estable
5100,31|1,1,1,3,572,588,TRUE,0.16507936507936508,FALSE,1,TRUE,1,2,0.13289401427786932,0.20072992700729927,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
1204,32|1,2,2,4,1075,990,TRUE,0.1801877304726785,FALSE,1,TRUE,2,2,0.320830007980846,0.07832369942196532,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
1204,33|1,2,7,4,636,610,TRUE,0.041053446940356314,FALSE,1,TRUE,2,2,0.04068126520681265,0.04178646731838221,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
5170,33|1,1,10,2,321,322,TRUE,0.6743697478991597,TRUE,1,TRUE,2,NA,0.6743697478991597,NA,1,NA,TRUE,NA,TRUE,NA,sector_posicion,FALSE,FALSE,muestra_insuficiente
6121,48|1,1,3,2,497,490,TRUE,0.15468409586056645,FALSE,0.7941653160453809,TRUE,NA,2,NA,0.17444717444717445,NA,0.8521739130434782,NA,FALSE,NA,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
8150,71|1,4,13,3,471,629,TRUE,0.18892900120336945,FALSE,1,TRUE,1,2,0.1,0.21528861154446177,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
7121,46|1,8,10,6,2851,2830,TRUE,0.9280598958333334,TRUE,1,TRUE,4,2,0.9845384265575261,0.7857961053837342,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
5141,32|1,2,7,1,211,207,TRUE,0.12642300778909527,FALSE,1,TRUE,1,NA,0.6098265895953757,NA,1,NA,TRUE,NA,TRUE,NA,sector_posicion,FALSE,FALSE,muestra_insuficiente
6110,93|1,1,7,3,504,504,TRUE,0.039603960396039604,FALSE,1,TRUE,1,2,0.012142514778718645,0.0661821555589918,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
1204,22|1,2,8,2,437,432,TRUE,0.21400587659157688,FALSE,1,TRUE,1,1,0.5656108597285068,0.171334431630972,1,1,TRUE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
4109,11|1,13,13,8,1718,1688,TRUE,0.2584624642695953,FALSE,1,TRUE,7,1,0.5313217448343719,0.027237354085603113,1,1,TRUE,FALSE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
4109,11|1,13,10,10,2694,2719,TRUE,0.4052956220851512,TRUE,1,TRUE,3,7,0.1308625778943916,0.6378543635352973,1,1,FALSE,TRUE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
1250,33|1,3,3,1,628,506,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
5380,98|1,8,10,1,467,487,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
1204,11|1,2,10,1,152,146,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
6110,46|1,1,2,8,2734,2947,TRUE,0.26717482654158115,FALSE,0.9577510562235944,TRUE,3,5,0.45392646391284613,0.21594022415940226,1,0.9383009017560513,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
1204,31|1,2,1,1,536,560,TRUE,0.13463953780457172,FALSE,1,TRUE,1,NA,0.2914627514953779,NA,1,NA,FALSE,NA,TRUE,NA,sector_posicion,FALSE,FALSE,muestra_insuficiente
1204,31|1,2,2,6,1071,1120,TRUE,0.2690278824415976,FALSE,1,TRUE,NA,6,NA,0.5,NA,1,NA,TRUE,NA,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
1204,23|2,2,5,3,1195,1321,TRUE,1,TRUE,1,TRUE,NA,3,NA,1,NA,1,NA,TRUE,NA,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
6180,62|1,1,2,1,262,265,TRUE,0.39398496240601505,TRUE,1,TRUE,NA,1,NA,0.5941043083900227,NA,1,NA,TRUE,NA,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
5141,33|1,2,3,5,2083,1234,TRUE,0.03741423285555196,FALSE,1,TRUE,3,2,0.019597917269308648,0.055000356913412804,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
7201,46|1,3,11,21,9829,9722,TRUE,0.6834237240995689,TRUE,1,TRUE,11,10,0.7341075182700971,0.5681766446619622,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,TRUE,FALSE,candidato_estadistico_no_aprobado_semanticamente
1204,23|3,2,6,3,873,773,TRUE,1,TRUE,1,TRUE,1,2,1,1,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
5141,46|1,2,7,1,287,287,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
1250,93|1,3,3,54,7827,8069,TRUE,0.5460824670341171,TRUE,1,TRUE,33,21,0.47516420361247946,0.6966659402920026,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,FALSE,TRUE,sin_mayoria_reciproca_estable
5380,32|1,8,8,16,5822,5991,TRUE,0.6712012912151256,TRUE,1,TRUE,8,8,0.6968722595732242,0.6544831524842947,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,TRUE,TRUE,candidato_estadistico_no_aprobado_semanticamente
1204,33|1,2,3,2,411,435,TRUE,0.026529821843532145,FALSE,1,TRUE,NA,2,NA,0.07878090856814261,NA,1,NA,FALSE,NA,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
5380,32|1,8,10,4,2041,2044,TRUE,0.23530089923910538,FALSE,1,TRUE,2,2,0.18357205495469162,0.26898914905768134,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
1204,81|1,2,11,5,2120,2207,TRUE,0.3683113273106324,FALSE,1,TRUE,4,1,0.7336035372144436,0.04240631163708087,1,1,TRUE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
1250,93|1,3,1,21,3041,3219,TRUE,0.21216772483081,FALSE,1,TRUE,17,4,0.28048029556650245,0.06711701895837874,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
4109,97|1,13,9,1,171,166,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
6110,52|1,1,2,5,2056,1499,TRUE,0.43791267305644305,TRUE,0.9746423927178154,TRUE,4,1,0.32476763258611263,0.5101186322400558,1,0.9583333333333334,FALSE,TRUE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
8311,93|1,2,10,18,3279,3240,TRUE,0.486715155113552,TRUE,1,TRUE,8,10,0.5845493562231759,0.43498978897208984,1,1,TRUE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,sin_mayoria_reciproca_estable
6121,93|1,1,1,7,1056,1163,TRUE,0.28517418309478804,FALSE,1,TRUE,6,1,0.44144144144144143,0.05124747134187458,1,1,TRUE,FALSE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
1204,21|1,2,8,2,384,382,TRUE,0.45714285714285713,FALSE,1,TRUE,NA,2,NA,0.45714285714285713,NA,1,NA,FALSE,NA,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
6180,62|1,1,1,2,150,153,TRUE,0.22556390977443608,FALSE,1,TRUE,1,1,0.20089285714285715,0.23809523809523808,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
6110,46|1,1,1,4,2420,2400,TRUE,0.23648978794097528,FALSE,1,TRUE,1,3,0.016795279164775308,0.2967621419676214,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
2126,93|1,1,3,2,1081,880,TRUE,0.6611620795107034,TRUE,1,TRUE,2,NA,0.9617437722419929,NA,1,NA,TRUE,NA,TRUE,NA,sector_posicion,FALSE,FALSE,muestra_insuficiente
1204,62|1,2,2,4,1421,1396,TRUE,0.4346895074946467,FALSE,1,TRUE,2,2,0.46159554730983304,0.3083623693379791,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
6110,93|1,1,1,26,5914,6661,TRUE,0.4647179003614647,TRUE,1,TRUE,14,12,0.3986259785908292,0.528684088449049,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,FALSE,TRUE,sin_mayoria_reciproca_estable
1204,81|3,2,6,10,2850,3001,TRUE,0.3256398537477148,FALSE,1,TRUE,4,6,0.1421859039836568,0.5584651283380866,1,1,FALSE,TRUE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
5100,31|2,2,5,4,2001,1975,TRUE,0.9221198156682028,TRUE,1,TRUE,NA,4,NA,0.9443133553563001,NA,1,NA,TRUE,NA,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
5100,72|1,2,7,1,48,38,TRUE,0.1605351170568562,FALSE,0.024869109947643978,FALSE,NA,1,NA,0.2696629213483146,NA,0.03885480572597137,NA,FALSE,NA,FALSE,sector_posicion,FALSE,FALSE,muestra_insuficiente
1230,62|1,2,2,21,4532,4578,TRUE,0.7587476979742173,TRUE,1,TRUE,11,10,0.918146253385495,0.5588679245283019,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,TRUE,TRUE,candidato_estadistico_no_aprobado_semanticamente
2126,93|1,1,1,5,554,561,TRUE,0.3388379204892966,FALSE,1,TRUE,1,4,0.03825622775800712,1,1,1,FALSE,TRUE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
2121,81|1,2,1,1,45,46,TRUE,1,TRUE,0.08863198458574181,FALSE,NA,1,NA,1,NA,0.08863198458574181,NA,TRUE,NA,FALSE,sector_posicion,FALSE,FALSE,muestra_insuficiente
1204,46|1,2,8,1,54,55,TRUE,0.09015025041736227,FALSE,1,TRUE,1,NA,0.10909090909090909,NA,1,NA,FALSE,NA,TRUE,NA,sector_posicion,FALSE,FALSE,muestra_insuficiente
8150,93|1,4,10,1,47,47,TRUE,0.0817391304347826,FALSE,1,TRUE,1,NA,0.09853249475890985,NA,1,NA,FALSE,NA,TRUE,NA,sector_posicion,FALSE,FALSE,muestra_insuficiente
1250,61|1,3,3,10,1945,1905,TRUE,0.46732340221047575,TRUE,1,TRUE,6,4,0.6641643619122877,0.1618638871857756,1,1,TRUE,FALSE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
5100,72|1,2,4,2,121,122,TRUE,0.40468227424749165,FALSE,0.5446428571428571,TRUE,2,NA,1,NA,0.5446428571428571,NA,TRUE,NA,TRUE,NA,sector_posicion,FALSE,FALSE,muestra_insuficiente
5170,21|1,1,1,1,45,46,TRUE,0.13313609467455623,FALSE,1,TRUE,1,NA,0.13313609467455623,NA,1,NA,FALSE,NA,TRUE,NA,sector_posicion,FALSE,TRUE,muestra_insuficiente
6101,93|1,1,1,49,8155,8580,TRUE,0.2714261940422699,FALSE,1,TRUE,21,28,0.3239706351739547,0.23382630046251357,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,TRUE,sin_mayoria_reciproca_estable
1230,54|2,2,2,1,151,159,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,sector_posicion,FALSE,TRUE,muestra_insuficiente
6110,43|1,1,3,1,238,217,TRUE,0.15063291139240506,FALSE,1,TRUE,1,NA,0.4061433447098976,NA,1,NA,FALSE,NA,TRUE,NA,sector_posicion,FALSE,FALSE,muestra_insuficiente
1230,22|1,2,8,1,156,173,TRUE,0.2553191489361702,FALSE,1,TRUE,1,NA,0.2553191489361702,NA,1,NA,FALSE,NA,TRUE,NA,sector_posicion,FALSE,FALSE,muestra_insuficiente
5170,22|1,1,1,6,807,850,TRUE,0.3618834080717489,TRUE,1,TRUE,2,4,0.3929824561403509,0.34254545454545454,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
4109,11|1,13,11,7,2235,2240,TRUE,0.3362419136452535,FALSE,1,TRUE,4,3,0.33781567727123646,0.3349082823790995,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
1204,46|1,2,2,2,187,188,TRUE,0.3121869782971619,TRUE,1,TRUE,1,1,0.25656565656565655,0.5769230769230769,1,1,FALSE,TRUE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
6180,72|1,1,8,1,99,113,TRUE,0.47596153846153844,FALSE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
6121,93|1,1,2,8,2176,2160,TRUE,0.5876316500135026,TRUE,1,TRUE,4,4,0.3801801801801802,0.8981793661496965,1,1,FALSE,TRUE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
1204,62|1,2,8,5,1848,2138,TRUE,0.5653104925053534,TRUE,1,TRUE,3,2,0.538404452690167,0.6916376306620209,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
6110,62|1,1,1,1,39,42,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,sector_posicion,FALSE,TRUE,muestra_insuficiente
6110,61|1,1,1,5,329,310,TRUE,0.8245614035087719,TRUE,1,TRUE,3,2,0.7643097643097643,1,1,1,TRUE,TRUE,TRUE,TRUE,sector_posicion,FALSE,TRUE,muestra_insuficiente
8150,93|1,4,1,3,430,441,TRUE,0.7478260869565218,TRUE,1,TRUE,3,NA,0.9014675052410901,NA,1,NA,TRUE,NA,TRUE,NA,sector_posicion,FALSE,FALSE,muestra_insuficiente
5170,93|1,1,8,2,829,827,TRUE,0.5900355871886122,TRUE,1,TRUE,2,NA,0.5900355871886122,NA,1,NA,TRUE,NA,TRUE,NA,sector_posicion,FALSE,FALSE,muestra_insuficiente
7201,11|4,3,11,2,741,799,TRUE,1,TRUE,1,TRUE,2,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,sector_posicion,FALSE,FALSE,muestra_insuficiente
6180,61|1,1,13,1,35,36,TRUE,0.01529051987767584,FALSE,1,TRUE,NA,1,NA,0.1320754716981132,NA,1,NA,FALSE,NA,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
1250,93|1,3,2,13,2320,2414,TRUE,0.16186422940068373,FALSE,1,TRUE,8,5,0.14942528735632185,0.18827631292220529,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,sin_mayoria_reciproca_estable
8311,93|1,2,8,7,684,675,TRUE,0.1015288704170996,FALSE,1,TRUE,5,2,0.2206008583690987,0.038574994327206714,1,1,FALSE,FALSE,TRUE,TRUE,sector_posicion,FALSE,FALSE,muestra_insuficiente
2125,61|1,2,2,22,4536,4603,TRUE,1,TRUE,0.33578932010504814,FALSE,17,5,1,1,0.3850139115417826,0.1796042617960426,TRUE,TRUE,FALSE,FALSE,sector_posicion,FALSE,TRUE,sin_mayoria_reciproca_estable
